Review,Sentiment
"I was one of a group that stayed here for three nights. None of us liked it much, and we were glad to move on.After hearing good things from friends and reading encouraging reviews online, this hotel turned out to be very disappointing.To begin with, it is a rather painful drive of almost 5 hours from Colombo with nothing of interest enroute. The much-vaunted Geoffrey Bawa architecture doesn't really work too well here. The place has a cold (almost industrial) feel and the corridors are way too long for comfort as well as being gloomy. But even worse is the poor upkeep: peeling paint, sloppy finishes, scuffed furniture, corroded & ill-fitted bathroom hardware.Because the hotel is located away from anything else, there is not a great deal to do apart from the cave temple at Dambulla and the Sigiriya rock (both involving rather strenuous climbs). The Six Senses spa in the hotel is not a good ambassador for that brand, both in terms of its facilities and ambience. The food in the restaurant is just about average.I would have given it less than 2 stars but for its warm staff and commanding views.",Negative
Stayed here for two nights in an deluxe room. The room is getting old and the bathroom was pretty run down. The initial look of the hotel is amazing and the views are fantastic. Food was just ok. Staff were mostly friendly. Had several billing issues so make sure you look over the bill when you leave.,Negative
"After a wonderful time in the Maldives for our honeymoon we headed to Sri Lanka, a beautiful country. Sadly this hotel added nothing to our trip, it needs a serious refurbishment and some good management. The layout and amenities are poor, there's just nowhere to go and relax and nothing that feels welcoming - which you need after a day exploring - even the bar is horrible. The food was good though and staff tried their best. Needs a big rethink if it's to keep charge what it is charging, wish i could get a refund.",Negative
"The room is tired and dated with more bugs and insects than you would expect even knowing we are in the middle of the jungle.The food quality in all the restaurants was awful - 3/10. We did the buffet on the first night, the food was tasteless, over cooked and of poor quality, especially considering the Western prices. When we complained to the chef after the buffet he admitted he was ashamed of their offering. He comped our meal and we signed for the drinks. When we checked out the meal was on the final bill - I asked to see our signature and they showed us an unsigned check.The second night we ate in the cafe, $15 for four shrimp all either raw or over cooked. The shrimp were wrapped in pastry so you couldn't tell what part of them you were eating including the head. Incidentally the appetiser came out five minutes after my main course, my partners meal came out 10 minutes after that. My club sandwich had clearly been made much earlier and then refrigerated - not acceptable for $18. My partners burger - the meat was indecipherable. When we complained about the timings (in addition my wine came out 10 minutes after my partner's cocktail on four occasions), the staff just laughed at us and gave us some excuse about different kitchens and bars preparing the food and drinks.You're trapped at this hotel for food choices and they exploit this to the full charging way too much for poor equality food.There is not enough furniture in the cafe or by the pool and we struggled to find a place at both. The cafe gets very busy in the evening because people realise the buffet is more of a rip off and poor quality than the bar - $15 for spring rolls?!?The music in the evenings took me back to the 80's to a cheap package holiday on the Costa del Sol in Spain it was loud and intrusive.The cashier was trying to do three things at once when he checked me out speaking to his colleagues both on the phone and sitting next to him, he even stated checking out another customer before I was done.On check out we complained to the duty manager. He seemed very unconcerned and just gave us a feedback form to complete. He said the problem would be fixed immediately - how ridiculous.This hotel needs some western influence in its management team if it wants to successfully cater to western tourists, because the quality and value for money are simply not acceptable.",Negative
"I had been looking forward to our stay for some time, several friends had given the hotel great reviews, but I am disappointed overall, you can not deny the location and Bawa design of the hotel is stunning but ......The interior is tired and in need of an update, the furniture and fittings are generally shabby, the once I imagine pristine white walls in need of white washing, in the hotels location there are a lot of insects, which leave their mark on the walls to maintain the standards the walls need constant care, which I would expect from a hotel such as this.Service is generally average, but the service during the buffet breakfast was particularly slack, I asked for tea in a pot and got more stewed tea, disappointing for a country that generally does tea so well. For dinner this we went al la carte, this was ok if overpriced.Hopefully the management has plans to renovate soon as this what this style icon needs to out it back where it should be.Based on this experience I would not stay again at this hotel",Negative
"The view from our room was fantastic and breathtaking.. It is situated embedded within the jungle hence its a unique experience.. Sadly thats the only positive thing i can say about this hotel besides some of the extremely helpful staff. The outdated fittings in bathrooms to furniture at this hotel is disappointing to see given its a 5 star resort in sri lanka. we stayed at the Dambulla wing during out stay. Perhaps their new wing has updated rooms.. They were not prepared to handle a larger group at all given we had bought half board. During any of our meals, the restaurant staff couldn't seat us in a timely fashion. The hotel was fully booked hence they had no structure in managing the restaurant correctly. we had to wait easily 10-15 minutes to see where we sit, while they were requesting to move other guests around ( which i think must have been inconvenience for them as they had full plates ). Regardless of speaking to the restaurant manager etc, who was very apologetic, didnt really help. It was an experience, i wish not to repeat and doubt i will visit here with any large groups.I must however commend the wait staff outside the restaurant, who were very attentive ( specially by the pool & the bar ) who did a fantastic job with our group..",Negative
"The hotel is beautifully designed and the views around it are breathtaking. Bell boys and cooks are warm and polite. Quality and cleanliness of the room was as expected. All of that positive memories were, unfortunately, overshadowed by Very Poor First and Last Impressions of the customer service provided by the hotel front desk and check-out staff. Reasons are as follows: - During our wait for check-in, my boyfriend and I were seated by a male staff who stood only next to my boyfriend and excluded me, the female guest, during the entire conversation (a good 3+ minutes). I was not busy with my phone or running around taking pictures either.I wonder if this action stems from cultural bias where males are more highly regarded than females.- During our check-out, we were presented with a bill that contains a couple phone call charges that do not belong to us. We had to insist strongly that the false charges were not ours before staff hesitantly removed them and no apologies were mentioned. Mind you, those false charges amounted to less than USD 1, and we spent USD 170+ to stay at this place. It is not the amount, it is the principle.In addition, we had to pay a fee for a local phone call that resulted due to the incorrect information that was provided to me by their front desk staff. We were not very happy.- Additional Con: Staff at the transportation department provided inconsistent price quote for our car ride to Sigiriya (a popular tourist location near the hotel). One staff said LKR 6000 while another said LKR 7000 one minute later. On another instance, we learned from the hotel that a car ride to Colombo was going to cost LKR 22000; then we searched online and found out that outside car service was able to take us there for LKR 13000. That's a difference of LKR 9000 (USD 63) in price!!! By the way, quality of cars were similar, if not the same. To say that we felt this hotel nickeled and dimed us is an understatement.For the same price this hotel charges per night, we had much a better experience at Taj Samudra - a 5-Star hotel in Colombo - where customer service was impeccable, guests are treated equally well (from beginning to end) regardless of gender, and the bill is not riddled with false charges.In conclusion, I will not be returning to stay at this hotel and I will not encourage others to do so.",Negative
"My girlfriend and I were looking forward to staying at the Heritance Kandalama, so I was rather disappointed to discover a dated hotel, which desperately needed a makeover. The rooms and décor were probably quite impressive in the 1990s but, 20 years on, it all looks a little tired. The service was just okay, certainly inferior to other hotels in the same price bracket. I get the impression that this hotel was once majestic, but sadly now just rests on its laurels. The panoramic view over the lake was undoubtedly spectacular, but does not make up for the more obvious failings.One final point, the hotel will automatically bill your credit card (without consent) in your home country's currency, rather than Sri Lankan Rupees. The exchange rate is not competitive and adds considerable cost. I am appalled that this is their routine practice and it only seems to be a problem with this particular hotel chain. Overall, this was a disappointing stay and I would not recommend this hotel to prospective guests.",Negative
"Came with great expectations going by some reviews but the whole experience thus far has been very 3 starish. The property has potential but efforts have not been put in to deliver a superlative experience. Some of the camps back home in India do a much better job. Poorly trained staff, bad housekeeping, grim & depressing interiors, average food spread, inadequate lighting in public areas (even in and around the pool). No personalisation whatsoever. Seems more like a hotel meant for groups and not families. No effort made to inform guests about facilities and amnestied available in the hotel. Wifi is painful. Panoramic room has no panoramic view.!! For the king of money we paid to come all the way here, we could have had a fabulous stay at a top of the line 5 star chain in India.",Negative
"I was having really high hopes and selected Kandalama Hotel to stay with my wife for the honeymoon. The Welcome was not at all as expected. At the reception there were abour four or five people and they did not know about our reservation until I showed them the booking I made via my laptop. Then we were asked to come to the lobby where we were offered a welcome drink and we had to stay there around 20 minutes until the booking was traced,Fine with that. Then comes the room selection. They said that the room has been upgraded and I had no clue whatsoever about what they meant. Finally they guided us to the room number 501 which was near the bar and right beneath the Kanchan restaurant.At the first glance the room seemed okay but not as the way it seemed in their advertising site. The bell boy was really decent and bought our bags really quickly.The room I requested was a Deluxe room with a king sized bed. The bed had a small deco with some ugly looking green coloured leaves which was very unpleasant though it was made in the shape of a heart. The bedroom floor was dusty and had scratches all over the floor. Just check the images. Not at all acceptable Fine with that too.The bathroom was having streaked mirrors and the tiled surfaces were looking like as if they were half cleaned. The garbage bin near the commode was having some red coloured stains all over the bin and it was broken. The pedal was broken and I couldn't open it even with my hands because it was really really dirty. It was half way open and did not close too.What I am describing is this Unused Deluxe room my friends OK ? Wait.. more to come.We had a shower and the water began to collect inside the Jacuzzi and I found out that the draining plug also was not working properly. I had to call the room service and they did some plumbing which took around 2 hours. Luckily we went out to see the outdoor environment.The Balcony was also really sticky and littered. There were dead animal carcasses all over the floor, I mean small crickets and other small animals. They could have just cleaned the room before we came in for gods sake !There was three reminders for us to be dressed in smart casual for the dinner which was really a nuisance. We were anyway dressed in full covered casual clothes.Then it was around10pm and there was a lot of noise coming from outside the room as people were chatting and singing just outside in the Bar I guess, There was the piano music as well. really troublesome for a new couple.But the room AC was nice, Dialog TV was good, Minibar was ok, bed linen and lighting was also ok.Be careful when you park the car in the park which is infested with monkeys at times !The Kanchan Restaurant was the only heavenly thing that we had there and the food was really good and the staff was really nice.Overall experience was really not good because of the above mentioned problems we had.I had a really big faith towards Kandalama and this is how it ended right on my honeymoon.They could have done a real better job than this for the amount they charge for.I think the room just near tho lobby (near the bar) is not at all recommended.I am really disappointed to offer this stay especially for my newly wedded wife.A word of caution to all the honeymooners and couples, just check the room before you go in. I mean check everything . Hope you got something out of my experience.I stayed there on 2015 July 27th.All the best people!",Negative
"Similar experience to and agree with the review from holidaychiclondon.In summary, if you are...- a family- who want to visit Sigiriya- who enjoy eating at a crowded buffet with okay food 3 meals a day- who place a very high value on the architecture of the hotel (to the detriment of almost every other amenity)...then this is the hotel for you. In every other scenario, you will be disappointed and overpaying. To put it crudely, it's like a HoJo's, but set inside the Guggenheim.Take note that this is quite a remote location. The road from Colombo to Dambulla is an utter mess and takes 7-8 hours. Taking the train is not really an option either. Once you are there, there isn't anything nearby and just getting out of the hotel grounds requires a taxi ride at the ""hotel rate"", ie: you are a foreigner, you pay quadruple the price, thank you:)",Negative
"Aren't we lucky that we don't all like the same things in life??We stayed in 8 hotels or guest bungalows on our trip in Sri Lanka and this was the only one that we didn't like. In fact, I couldn't wait to leave!I had doubts about it before we left home, but reading some of the excellent reviews it has made me think it would be fine. I was wrong....it was just not for us.There is no doubt that this hotel is innovative and has great views. But I do wonder if there isn't a touch of the 'King's New Clothes' syndrome about the place because it was designed by the great Geoffrey Bawa. Personally I felt like I was in Superman's Fortress of Solitude. Surrounded by thick concrete walls, and it was all very angular, the whole place just felt so impersonal.We had a superior room with a good view over the lake, but the jacuzzi bath design was potentially lethal! We are both pretty fit and we found it hard to get out of the bath, fearing we'd fall and hurt ourselves! Also when showering, the water splashes out between the wall and bath. A problem in the making? The windows by the bath looking out over the lake are superb, but mist up when you turn on the shower so you can't really have a shower and view at the same time. Lovely lighting in the bathroom, but soap & shampoo dispensers that are not really practical. All in all the bathroom felt a victim of form over function!We stayed two nights and ate in the buffet restaurant both nights. An amazing array of food, but surprisingly and sadly the choice for vegetarians was very very poor. 1st night, the main veggie option was a very ordinary lasagne. The 2nd night was worse – an anaemic and watery spaghetti dish. Such a shame that there were no veggie options on the tandoori /barbecue offerings offered outside on the terrace.There is minimal interaction with members of staff - it all felt very impersonal. The treatments in the spa were quite pricey but despite that very little availability unless you are around in the middle of the day.I'm so sorry we didn't stay somewhere else. Our trips to Sigiriya and Dambulla were memorable and very special. But this hotel was just not for us.",Negative
"I agree with the other reviewers that weren't impressed with this hotel.The most disappointing thing for us was being referred to this hotel by friends for our honeymoon. We booked 5 nights and wished it was only a couple. We were upgraded to one of only a few suites.Sadly, I write this from our room this evening at 11pm where a disco has started up downstairs, channelling huge BASE BEATS through our room. A DJ is on a microphone. Calling reception a few times they cannot tell us when it will finish. We were not even warned of this circus. This is not the tranquil, peaceful rainforest hotel that was once designed by architect Geoffrey Bowa, it is now a money making machine- trying to squeeze guests of every last penny and run party's on weekends for extra return.We have been so shocked by the ignorance of this hotel, as the previous 2 nights we had an outdoor generator running , keeping us awake for most of the night.Considering the rates, it's definitely not up to scratch as a 5 star hotel and is really a 3.5.The hotel is 20 years old and architecturally impressive. The service is poor to satisfactory, with some staff forgetting to send the bill (despite asking several times) and often forgetting simple things like tea and coffee.This could be a great hotel, with a refresh of the common areas and dining concepts.Sadly, we are hugely disappointed after being recommended & going by the many positive reviews on trip advisor. Our review we hope will help others reconsider or better still the hotel to change its ways.",Negative
"The Design is great, but it's poorly maintained. Rooms were not clean especially the bathrooms, the rolling shade was full of dead bugs and have a very bad smell. The staff were not very friendly in front of house but the guys doing breakfast were great. The pool attendant was the most unhappy individual ever and barely acknowledged our presence and did not speak to us. Overall this hotel has massive potential but lacks management involvement everywhere except for the breakfast team, otherwise service was slow and the place just generally felt unorganized. Before arrival I had to call it to make a request and rather than deal with my timed request, I was told to call back in 3 hours when I'm closer to the hotel so someone would deal with my request then...of course I had to re explain the whole situation again. Had an allergy issue with Cashew nuts that resulted in my son getting extremely sick the first night and eventually the next day the chef did agree that one dish did have cashew nut paste ( this totally ruined our first night as he was up getting sick ) but there was never an apology from anyone, this is really poor, we drove 6 hours straight to get to the hotel for 2 days and nobody could be bothered to apologize for my sons allergic reaction, the knew because I spoke with the Chef directly the next morning - even though I spoke to the manager and a chef the night before who assured me all the dishes had no Cashew. On departure I was not asked how my stay was, only if I used the minibar... but I did ask for change and was told NO! however there was tour guides coming in all the time (at least 5 while I was checking out and they were freely making small change for them) clearly not interested in the customer.",Negative
"This is an absolutely stunning hotel, with incredible views, beautiful rooms, very attentive staff - simply 5 star!We stayed here during our honeymoon in Sri Lanka for a night and were surprised that a hotel as good as this was the only hotel on our whole trip that didn't do anything for our honeymoon. All other hotels decorated their rooms, special tables in the restaurants, etc., but this hotel missed that detail on our booking completely.When we were asked whether everything was to our liking in the morning, we told the staff member that we were slightly dissappointed, but apart from a quick apology not much attention was given to our remarks.The best thing was all the wildlife that you can see here. Bats fly through the hallways at night and monkeys fly past your bedroom windows in the morning!",Negative
"I agree with the other reviewers that weren't impressed with this hotel. Considering the rates, it's definitely not up to scratch as a 5 star hotel and is really a 3.5 to 4 star offering. The hotel is 20 years old and architecturally impressive. The service is poor to satisfactory, with many staff seeming uninterested or completely forgetting your request (I.e. getting tea at breakfast).Our room was quite good and the morning visits from the monkeys quite fun. The gym was a bit dated but served it purpose.This could be a great hotel, with a refresh of the common areas and dining concepts, a repurposing of the upstairs lounge and some re-education in the staff department.",Negative
"It's a beautiful hotel, with stunning views over the lake. I loved the architecture and loved our room. We did get moved from level 5 to level 3 on arrival, we weren't told why, but it didn't matter too much. The staff - as they are throughout Sri Lanka - are lovely.But, there are a few big BUTS.First the tours desk has a lot to answer for. We asked for their assistance with organising tours of the cultural triangle. There were able to provide us with a suggested itinerary and a driver for our stay. The price seemed ridiculous compared to our other trips we'd organised in Sri Lanka. When we queried the price, there response was to offer us a 10% discount. Hmm.So I went on Google typed Dambulla taxi and called the local company. They were able to offer the same service, for half the price. A saving of about $70 USD a day. And by the way they were brilliant. So my question to management is, as a 5 star hotel, should you treat your guests this way? Is picking up the phone to make a booking worth a premium of $70? It's a little shameful I think.Secondly the food in the a la carte restaurant is very poor. I suggest if the exec chef hasn't dined there for awhile he probably should. For example adding crotons to a bowl of lettuce doesn't constitute a Caesar salad. The buffet on the other hand is very good.",Negative
"There is no doubt this is a stunning building and location and it was a highly memorable experience staying in this hotel. However for the very high price there was a lot where the hotel fell down flat on its face and I have very mixed feelings about my stay.To start with, the hotel's own booking page was not working, inexplicably inflating the price at the final purchase stage, and we booked through a third-party website. Then when we arrived it took nearly an hour to confirm our booking even though we had all the reference codes etc and then when we left we were over-billed and had to have our departure delayed by nearly an hour to get the balance refund. We were also charged twice by the hotel for the single booking.We stayed in a superior ""panoramic"" room and while it offered impressive views and a balcony, it was a lot smaller than expected, on a lowish floor, and worst of all was dirty and rundown. It had not been cleaned properly on the day, there were smears all over the bathroom, and it also looked like it had not been cleaned properly in a very long time (see pictures of the toilet and furniture, which was in a very poor state for a five star hotel).There was not even a small bottle of water provided in the room, unlike at other hotels in Sri Lanka that cost a fraction of the price.We ate at the hotel buffet in the night which was very average and massively overpriced at $30 per person. I would recommend getting a taxi to another hotel or restaurant in Dambulla. The breakfast buffet was OK but nothing special.Basically the hotel as a building is stunning - and people have written about this extensively already - but it is very badly run. It was memorable in a good way - I have never seen anything quite like it with the bats and monkeys in the hotel, the elephants outside and the incredible views - but it seems to be drifting into a state of neglect, filled with package holiday tourists and buoyed only by original architecture, location and reputation.",Negative
"We have been to Heritance Kandalama last weekend to spend our vacation. We received a very warm & nice welcome as we expected. The hotel has the greatest view in Kandalama and its mind blowing. Hotel staff were very friendly, pleasant looking and always helpful. Room service is so fast and we do not need to wait for our necessities even for 15 minutes. We stayed at a deluxe room with the Jacuzzi, which is not in a good condition. Bed is not comfortable at all and pillows too. Air Condition is not working properly and it’s so warm in the night and so annoying. All furniture looks very old, unclean and have dark spots everywhere. Bed room couch also having dirty cushion covers. There is no good to tell about the bath room as well. It’s so dirty and lot of dark, muddy patches everywhere. Especially wash basin, commode, and Jacuzzi has very dark muddy patches & so horrible to see even. Bath room tiles have not been washed properly for a long time. Over all bath room is awful. We had a good swim at Kanchan pool which is quite satisfactory. Food is not too good. And very few variation as well. When we ask for bicycles from the reception, to have a ride around the lake they said that they do not have any available since all are under repairs. We did not except this from Heritance Kandalama, as few years back it has a unique history with great rooms and fabulous food.",Negative
"Out of all the hotels we are staying at on our grand tour, this was only one of two that we specifically selected. After reading other reviews we expected a long check-in. We were seated and given a welcome drink. We were then given another table, but no drink. Our guide eventually went and chased the staff up. The hotel has two wings, both 500m long. Typically we were in the end of one. After the trek we arrived at our room to find the spare bed dumped in the middle of the room taking all the floor space. We asked the staff to sort it our, and walked back to the bar. When we got there we were told no alcohol as it was Poya day. As I stormed off, the staff then thought to mention we could have in the room. However on our way back to the room we noticed that our luggage still had not been delivered, so we took it ourselves.The hotel is famed for its stunning views over the lake, we were one of three rooms out of the 152 to have stunning views of the rear service yard. As we enjoyed the beer on the balcony, the monkeys came to visit. We repelled the first attack, but on the second, one of the blighters got into the room and pinched the sugar.We decided to treat ourselves to the Ah La Carte menu which meant we had the go to the Kaludiya Room. The room has no atmosphere what so ever, and we got the feeling that staff prefer couples, rather than a family unit. However food was delicious.We returned to our room to find the a/c was either on full blast or off, and combined with the rock hard beds, I would say our overnight flight into Colombo was more comfortable.Although there is a WI-Fi connection it's so slow that it's a waste of time.We have a complex breakfast rating based on choice and taste, this hotel scores 100%Only the good food gave this review a poor rather than terrible. Let's hope our stay next week at the Heritance Tea Factory Hotel, Nuwara Eliya is better.",Negative
"Although it old, this is still a great hotel. The design and siting is fantastic, and although the staff are very slow we found them helpful.The big problem for me is the 'luxury room' which I booked online was described as having a view of the rock fortress. This was complete rubbish. We were on the bottom level (level 2), the room was also in a corner so the view of the garden was obscured by the adjacent building. And the room also had a generator beneath which was VERY noisy. The manager kindly turned it off each day but only at my request. The room internally was lovely.I think it would be a great place to go have lunch and a swim in the horizon pool, then stay somewhere else where your top dollar (and it is very expensive once you include taxes etc) will get you much better value. It's also worth noting that the hotel is about 45mins from Lion rock.So avoid level 2 and especially room 204. If you can get a room on level 5 then the view would be fantastic. Try and confirm this prior to booking.",Negative
Once you're in you're in. There's nowhere else to go for food. And they definitely take advantage of that. I didn't come to sri Lanka to eat poor imitations of western food I could get at home for the same price. I feel the assumption is that if we're here we're rich and that's not the case. Not enjoyable.,Negative
"We're currently staying here - one more night to go - and I'll be glad when it's over. The room is lovely and comfortable with nice views but the food is terrible, alcohol overpriced, and there's nowhere else to go. Don't stay more than a night.",Negative
"Recently we visited the Kandalama Hotel with a group. Most of them were not really satisfied with the staff. Personally I left two of my own expensive cigars with the Barman in the Humidor because I was going to dinner. After coming from dinner I found there was only one left. One was sold to a guest of the hotel. The answer given to me : it was an accident. I couldn't believe because the two cigars were not in their stock. I went to the Senior Management, but they had not really good answers.",Negative
Although this hotel has wonderful reviews on tripadvisor it was not for me. Although the room was large it was dark and lots of insects. I went back just as the cleaners were leaving to find a dead cockroach in the bathroom. We asked for a snack by the pool to be told we had to move to the terrace to eat but later on another client was served with a plate of chips. This hotel is tired and although you expect insects in an area like this you do not expect to be bitten to death whilst having dinner in the air conditioned restaurant.,Negative
"The hotel looks much better in the photos online than in reality. Though the view from the common areas are very nice, you only get a lake view room for the highest class of rooms. The rest - superior and deluxe rooms - have to make do with views of the jungle - trees and monkeys. But that is not the worst part as you wont stay in the room much, as according to the hotel website, there are so many activities provided! Ya right.After reading the descriptions on the website, we decided to a bit of cycling in the morning around the Kandalama Lake and informed the reception the previous night that we would need all the 4 cycles that the hotel had next morning at 7am. The booking was promptly confirmed and we woke up very early and made our way to the reception. That was when a series of rude surprises changed our perception of the place. Firstly, we were informed that someone else had taken the cycles at 6 am and had not yet returned. We waited for half an hour and then decided to come back after breakfast. At 9 am, we came back and were first told that we could not do the cycling around the lake as track was too muddy. So we could just bike on the dirt track that leads to the main highway. Fascinating information that was withheld to us last night. Then when we reluctantly agree to go ahead, comes the next shocker. One of the cycle's seat was so high only a 6-feet 4 inch guy could have gone on it. The other bikes come with adjustable seats but this one does not. When we asked them, the reception manager came up angrily to us and blasted us for wondering why the seat is not adjustable. If it is not, it is not. The manufacturer wanted it that way, and if we don't want it, then he can't help it. So in reality, they just have 3 cycles and not 4 because any normal Asian guy could not have got on to that bike. If they had told us this at the outset, we would have planned something different for the morning. Instead, we had wasted the whole morning and the manager was not in the least apologetic about it. And mind you, this is not a free activity. We would be paying for it. In the end, we decided to just call it a day, packed our bags and left the property as fast as we could. No point paying for rudeness.",Negative
"For the massive prices I'd expect a lot more. Some dignitaries were checking in so they had 5 staff to their four we were ignored, the manager yelled at the staff consistently whilst ignoring other guests, the wi fi only works in the centre of the building. Despite advising them that I was vegan there was no effort to make sure I had something to eat so dhal for the thirteenth day running it was. For the huge prices you'd expect five star service but you get better at three star venues who are trying to impress. I get the distinct impression they know they have an amazing building and people will come so the service can go jump. I won't be back, will try somewhere else in Dambulla instead.",Negative
"Bawa, the famous Sri Lankan architect, did a nice job of blending this hotel into the surrounding countryside, and the staff is friendly, but the hotel is badly in need of renovation, and the interior is cold and without charm. The small pool is surrounded mostly be untended grass and earth instead of a large and pleasant deck. The bar is a hole in the wall with no inviting place to sit, and the bartenders had to be told how to make some basic drinks. In our room, the toilet handle was almost falling off and the porcelain was stained, and there weren't sufficient electrical sockets for today's device-laden guests. The wooden trellis outside the rooms was crumbling. This is ostensibly one of the best Sri Lanka has to offer, but like much of the country it is overpriced for what it offers.",Negative
"We have always wanted to go to this hotel and was extremely disappointed that it did not live up to expectations. Room was not ready, son was sick and we had to wait ages for them to provide a bed. Used up all the towels and it took 3 hours to get more the next morning. We were upgraded from a deluxe sigirya to a suite in the Dambulla wing (after being badgered straight away to book a £250 cave meal). Unfortunately we did not get to go to the meal because we were all very sick (first time ever in Sri Lanka) and the refund they promised is still not on our credit card. Fortunately we had a very efficient Kuoni rep to help us get things sorted. The views from the original Sigiriya Deluxe room were superior to the 'upgraded' Dambulla Suite which did not have a balcony. The standard of food for a 5 star hotel was poor and over priced. Service was a nightmare and trying to get anything done took forever. Orders constantly wrong e.g. chicken given instead of beef, chips instead of rice and no flexibility with the kids meals. The infinity pool was great and the pool attendant the best. The rooms we had were 502 deluxe which was quite noisy being near the bar but with fab views. Suite 627 Dambulla wing was tired and needs some attention. All rooms have fab views. Will not return and the other two hotels we stayed in Colombo and Negombo respectively had far better food at a good price with excellent friendly / helpful customer service. This hotel has a monopoly in the area so probably does not need to try anymore and can charge twice as much for inferior food and drink.",Negative
"Could not help feeling disappointed arriving here from the Jetwing Beach at Negombo although the peaceful location surrounded by wildlife was a very different experience.On arrival we were given a welcome fruit juice in the bar overlooking the amazing infinity pool but the loud Xmas pan pipe music on a very short loop that was always playing in this area is enough to send anyone crazy.The small room we were taken to was not the superior room we had paid for and had a view straight into bushes. The bell boy rectified this straight away and we were then taken to a large room overlooking the lake but we could not understand why this had happened when the hotel was not near full occupancy. We were more than happy with the standard of this room and large bathroom, a little strange that the wardrobe was in the bathroom but a minor point.One aspect of our stay we did not like was due to the open plan corridors and the location once you stepped outside your room you were enveloped in a cloud of tiny insects and these were also splattered heavily all over the walls.It took us a while to get used to the unusual design and layout although we did not mind. The hotel is 1km long and is cut into the rock so although we were on the 7th floor we had to go down to 5th and back up to have a look at the swimming pool at the other end of the 7th.I think our visit was marred really by the disappointing restaurant. I know some reviews have praised the food but in my experience although there was a great selection it was just barely kept warm and the cold curry available at breakfast was the exact same curry from the night before. On top of this the drinks prices here were far more than any of the other four hotels we stayed in and looking round the restaurant we noticed very few people ordered anything other than water, presumably because of this. Also the restaurant seemed a bit reminiscent of Joe's Canteen.The best aspect of our stay was the grey and brown monkeys that appeared on the balcony, by the outside breakfast area and around the infinity pool, especially the odd one carrying offspring. I would give 5 stars to the excellent and friendly staff, especially the pool attendant who would go to the trouble of spotting monkeys, iguanas in the trees for you.The carvings in the corridors and large white Santa in his sleigh were a nice touch. There were some traditional musicians in the bar some evenings.With a better dining experience I would have rated much higher.",Negative
"450 meters from reception to rooms is a long hike , to a tiny room with agreat view of the Kandalama lake.Step out side to the balcony and guess what?..... no seats only a bolted down table......20 minutes and still waiting for room service! Guess its a long way to bring a drink from the bar.Value for money this place is certainly not it, suggest travellers look else where - this place is huge ,empty and no heart.We stayed in room 528 for two nights around 6 meters by 4 , crowded with useless sofa and oversize desk.Unimpressed !!!",Negative
"This hotel is quite expensive compared to other luxury hotels in Sri Lanka. And yet, we didn't enjoy it.It is very big, and caters to a lot of groups of tourists. It felt very impersonal.We were lucky to be upgraded to the 2nd best room in the hotel, and the views were very impressive indeed. But the room, while very big, wasn't very well thought out, wasn't very practical, and the furniture looked tired. The AC was either on or off, and when it was on, the room was freezing.The food was served on a buffet, for breakfast and for dinner. Food was mediocre at best.And finally, what we did not enjoy at all was the insane number of mosquitoes and flies. I understand the hotel is in the middle of jungle, so you would expect some of these. But they were so many that we had to rush inside the room and immediately close the door behind us, and even then they were still quite a few which could make it inside. In the morning, all the dead flies were litterally covering all the floors, it was crazy. We had never seen something like this.To summarize, we thought this hotel was very overpriced, and while you may want to experience this unusual architecture in the middle of the jungle, you should expect that to come with A LOT of bugs.",Negative
"We recently stayed three nights at the Heritance Kandalama. I had booked through their website, largely on the basis of the rather amazing looking pics there and the reviews on tripadvisor. I didn't really shop around, and I now think that the rate we paid (around $375 a night) was way too high for what was on offer.The plus points: the building itself does have architectural interest (designed by Geoffrey Bawa, Sri Lanka's leading architect), there was a real sense of immersion in the jungle (monkeys on our room's balcony) and the site was pretty convenient for the sights of the Cultural Triangle (or as convenient as anywhere is in a country where travelling 50km takes 3 hours). The staff were friendly and the treatments we had at the Six Senses spa were excellent and well priced. Our room (a Deluxe in the Sigiriya wing) was comfortable and well designed.The negatives: the place could do with a refurb and some of it could use a good deep clean (e.g. the windows in our room were streaked with dirt). Dinner in the main restaurant was a buffet: lots of food warmers filled with lukewarm, just-okay food. The breakfast was better but the a la carte meal we had in their nearly empty signature restaurant was pretty average also (although in some ways the dodgy titles for some of the dishes were worth the price of admission: ""Memories of Bismarck"" for a herring salad, anyone?). Internet connection was poor and, as others here have mentioned, you need a new password from Reception daily. Service levels weren't really five star standard.All in all, the place was fine. But at the price they charged us, they are playing in a price bracket where fine isn't really good enough - pay $50 more a night than we did, and you can stay at Amangalla in Galle, which is simply in a different league. We are currently staying in the Jetwing Beach in Negombo, also owned by a domestic Sri Lankan operator, and it is cheaper and a much better property overall. Ceylon Tea Trails were about the same price and provided a great experience.So: don't do what we did and pay full price (a fool and his money are easily parted etc etc). If you could get a room for $150-200 a night (and there are probably good deals around, as a lot of our fellow guests were part of organised coach tours), it would be a reasonable choice. At more than that, I don't think it offers good value.",Negative
