Review,Sentiment
"Amazing property, excellent food but very slow service. We could check in only after 3:30 pm and had to check out by 11am next morning.",Positive
Rooms were clean and tidy. Food is very tasty. Love the experience we had. Some staff members are not treating in very professional manner. Apart from that had a awesome experience. Looking forward to go there again.,Positive
"Heritance Kandalama is one of the unique hotels in architecture in an amazing green area. It’s one of the best eco-friendly hotels in Sri Lanka, you hardly notice the building. The hotel has a calm and quiet environment. Food and service was outstanding with a very attentive and wonderful staff. They sure made us feel comfortable and made our stay memorable.

Thank you Kandalama",Positive
"My family and I visited this hotel expecting a world class experience. But we are utterly disappointed with the bitter experience we received. We checked in by 2.00 pm and had to wait till 5.00 pm to get to our rooms and baggages. The food was fairly good but is very underrated than the quality it is said to be. Though the staff was friendly it was not a very pleasant experiences. Being a family with minors, we had to undergo great difficulties. Please improve these grey areas in your service. We are not hoping to visit this hotel anytime soon.",Positive
"Outlook: Very nice greenery out looking hotel with splendidly viewed with pidurangala,sigiriya and kandalama lake.

Food: very delicious food buffets with different varieties.

Service: Very good customer service. They gave us an upgraded room with no cost. Best customer service ever experienced.",Positive
"Amazing service beyond Measure !

Medical Emergency, first responce..

My brother under went a medical emergency where he had to be rushed to the Hospital. 10th April 2021..

The staff arranged an Ambulance in no time..  A doctor was arranged, did all necessary first aid and were super cooperative..

The hotel is fully booked, but what they did was way beyond, words cannot do justice.

The Hotel arranged a jeep a van, over 4 staff to accompany us all the way till the hospital, until the patient was discharged attend to all hospital needs.

A special appreciation to Mr Priyan Wijarathne General Manager, Mr. Lalith F&B manager, major IA Wijarathne Security Manager..

This is my 4th visit, visiting since inception.. Their food, service has been to point..
Hoping for many more in the future.

Thank you, keep up the good work.

Thanks Team Heritance  Kandalama 👍

Aazim Miflal",Positive
"Lovely place to visit with your loved ones. You don't have much activities to do with in the premises. You can walk to the banks of Kandalama lake, but it was closed for us when we visit due to wild elephant (neither we did not saw a single elephant 😉) The food was splendid and the view also spectacular.",Positive
"It’s a great place to stay. Staff were friendly caring and pleasant, starting from the reception. Meals are very good and delicious.",Positive
Lovely view! Great service!,Positive
Wonderful experience,Positive
"Very much disappointed about the state of the rooms and overall service and  extended to us tourists during our stay on 02.04.2021 to 04.04.2021

We felt like the hotel is giving us favour in staying at the hotel, which is not the case.

If the management and hotel staff don't like local  tourists visiting the hotel, please don't open it local tourists.

But don't forget during tough times in the local travel industry, it was always the local tourists that kept the hotels going on.

Please take this comments positively and improve the overall service.",Negative
"Foods 100%
Location 100%
Freedom 100%
Customer Service 99%, 99% due to Hotel main door customer supporting man.  Poor communication, non respect of customers,  Bad voice,  he ruin entire hotel service when checkout time.",Negative
A theme hotel build to blend with the surrounding jungle nurtured by the Kandalama reservoir. Out door and indoor Hotel spaces let you have a chance to communicate with the elite style of Bawa. A boat ride allows you to catch a glimpse at the hotel as an element of the jungle through the trees.,Positive
"The staff were very friendly and the food was good , the hotel is nice and big , the gym brikg closed was a downfall",Positive
The surrounding was perfect. The room was directly facing to the sigiriya rock and kandalama lake which was great. But rooms has not upgraded and bathroom fittings are not clean.,Positive
"Excellent service, very helpful staff. Wow place for nature lovers. Highly recommended",Positive
"This hotel has a beautiful environment and is perfect for a relaxing stay.☁️🌀🌱🍃
Good Service 💢
Testy Foods 🥞
Perfect View Poin 📷
Luxury rooms 🏬
Pool 🏊",Positive
"It's a natural place to cool off ,u are sooo relaxed .",Positive
The best hotel in Sri Lanka i love it 🙂,Positive
"Be aware of this Commercial bank offer given by Aitkenspnce hotel.
Call the reservation and get the room rate, then follow the online procedure to pay by credit card. you can find the Both prices are the same. this is really imitating that they are giving a special offer. Be careful",Positive
Best for nature lovers awesome nature experience and wonderful hospitality,Positive
"One of the best hotels in Sri Lanka.. highly recommended..

Best hospitality.. delicious food.. calming environment.. superb location.. and mostly saftiness during the pandamic...

One of a kind..",Positive
"Lying next to the pool and watching birds fly over the lake...
It's a heaven.",Positive
"Beautiful hotel, wonderful view. Tasty foods, Ontime service ,.",Positive
"Only the food and the location worth for the price!!!
Won't recommend for anyother to stay in here since room amamenities are way too poor. There was no power in the room first and then the TV wasn't working.
Plus no bathroom supplies were placed even its a 5 star hotel. Had to pay for those!
One of the most terrible hotel stay ever.
Expect the food! The buffet was delicious !",Positive
"A best place for a vacation. It's very calm and quite place. A Lake view rooms and swimming pools, delicious foods and a nature friendly environment. It's a one of best hotels in Sri Lanka.",Positive
Super place to relax and super taste meals. Very friendly staff.,Positive
"Value for money,  supporting staff,  clean",Positive
"Beautiful location in a serene property. Beautifullly designed hotel that let's one indulge in the beauty of Sri Lanka.. They are yet to upgrade their rooms to slightly more modern amenities.
Their service is impeccable however and you will be pampered without a doubt.
Overall a worthwhile visit",Positive
"Our stay was 1 night on full board basis. The place as per usual was fantastic, especially if you’re a nature lover. The panoramic views are to die for! Although, I must say the food was mediocre. The standards have dropped slightly compared to our last visit. The staff was however very helpful.

p.s. if you inform, they provide a complimentary surprise cake if anyone in your group is celebrating their birthday!",Positive
"A beautiful hotel with a beautiful blend of nature. The service is equally excellent. By far the best service experienced from any hotel personally. They even surprised us a complimentary anniversary cake. All the staff are friendly and helped us individually to all our needs. The Panaromic view room is great too. Super awesome!
Some small suggestions:
1. AC or some generator sound is high when AC is increased. Slight disturbance in room and in balcony.
2. Bidet shower is too powerful.
Only these two I can think of.",Positive
Amazing place ❤️,Positive
Wonderful experience,Positive
"Thank you very much Team Kandalama,
Mr. Priyan, Mr. Shanthikumar, Mr. Lalith, for giving lovely food and show around. This is not only a hotel it's a university for a hotelier.

Thank you🙂",Positive
An eco style hotel which is built along banks of Kandalama lake inside a jungle. Hotel was designed and built with minimal interruption to the jungle. This is a large hotel with over hundred rooms and 3 swimming pools. Hotel is located approximately 30 minutes away from Rangiri Dambulu Cave Temple. The views are spectacular and staff is friendly.,Positive
Very good place with excellent service,Positive
Nice place..safe and very natural place..you can enjoy monkeys peeping to your bathroom😁 while you are bathing .. nice and environment friendly hotel.,Positive
"Amazing!

This is one of the world's best and highly ranked eco friendly hotel which gives you the best views and a quality service..

You can feel the uniqueness soon after you take the turn hotel side road which directs to the hotel. It is not tarred and surrounded with huge trees. You cannot see any civilization and only see monkeys and butterflies.. but note it's not tarred, but it's well maintained and it's like a carpet road.

Hotel has a very beautiful views and it's one of the beat views.. you can see the Kandalama lake and aigiriya rock.. and the hotel is covered with trees and it gives a total different experience.

It's very well maintained and cleanliy is very good.. all the garden areas and jungle is well maintained.. you can have nature trails as well.

Rooms are very clean and in high quay.view from the room also very unique..

Food is the best part.. Kandalama is known for a best food. It was one of the yummiest food ever had.. even though it didn't have a huge variety (but variety was more than enough for the rate and the current situation) all the items were tasty..

Staff also friendly and very helpful. They are well trained to treat their guests..

Specially we noticed that they have taken lot of effort to keep the covid guidelines.. they disinfect the rooms after guests leave and all the corridors as well.

Overall it's one of the best experiences and must visit destination..keep it up Team Kandalama",Positive
Amazing place to visit.. everyone must visit this hotel once in a life time. Amazing food quality and i never experience such a great.,Positive
"The food was nice, and the staff were friendly. Clean rooms with spacious washrooms. Great photo location, integrated with nature.",Positive
"Excellent location overlooking the Kandalama lake and amidst a massive stone setting with luscious foliage! Attractive hotel, great food, great service, friendly staff and reasonable pricing! A must try location! Highly recommend!",Positive
Fantastic place.,Positive
We visited Hotel Kandalama today for the first time! It was an awesome experience with a breath taking view!!! The food was delicious!!! The staff friendly and helpful too!Hoping to take the rest of the family members and visit Kandalma Hotel soon!❤❤,Positive
Buffet is not as the premium..location is very attractive,Positive
Nice views and beautiful place.,Positive
Really nice view 😍😍 tasty foods🤗🤗 comfortable rooms 💙,Positive
Amazing hotel beautiful service,Positive
"Wonderful architecture with a stunning view of the lake in front, delicious food with variety of choices but staffs are very unfriendly from the reception to buffet every staff we met were with the same attitude. You cannot ask a question for the second time, response would be with a different tone. Very unprofessional staffs, i am not referring to everyone but whom we met. Management needs to take it seriously..",Positive
It was ze best,Positive
This place is truely green place.....,Positive
Needs renovation other than that very good friendly place.,Positive
I had wonderful stay with Kandalama hotel.,Positive
"Green nature surrounding, clean rooms, delecious foods and great hospitality with friendly staffs. Forest surrounding, lake view swimming pool.",Positive
"Designed by Sri Lanka's renowned architect, Geoffrey Bawa, Heritance Kandalama is beautiful. We were there on 23rd and 24th January, @ room number 513. This is our 2nd stay here. The room was very comfy and clean. Kids enjoyed their stay a lot.

Food was yummy thought the restaurant was bit crowded coz of the hotel was fully booked, that’s the only concern that I had. hmm..

Overall it was a memorable stay here. Would be back again.",Positive
"If you want to get lost in nature and still want to experience 05 star hotel in Sri Lanka, this is the perfect destination",Positive
Simply not wow but Shape,Negative
Rooms were poorly maintained. Dirt all over the place. I guess its due to this pandemic and only available for locals. Food was great. Had a good variety. It was not that bad after all..main thing was its architecture.,Positive
A gorgeous destination,Positive
It's time to repair.,Negative
The room was good but television was not big. Also bathtub was not work properly. Food was delicious and staff was very friendly. View was also fantastic. We stayed there one night. Recommended for others.,Positive
Great environment..  so relaxing,Positive
Good place for nature lovers. Food was really amazing. Hope to visit again...,Positive
Spent a weekend in this beautiful hotel. Staff is friendly.,Positive
Heritance kanadalama oparate as usual love this place amazing combination with Nature,Positive
It's a place with plenty of nature. Nice place and had fun. Good food and cozy atmosphere.. Recommended for couples and families..,Positive
Rich heritage blend with luxury and hospitality. This place should be in the bucket list of every Srilankan traveller. Eco friendly tourism is practised here by walking the talk.,Positive
Wow wonderful place. night at Kandalama  hotel,Positive
Excellent place to spend time with the family. Superb hospitality and fascinating place.,Positive
"We were bought Jacuzzi Suit room for 2 days. The room was fantastic, cozy and spacious..We got 2 large televisions and good wifi connection..Foods were tasty and had a big selection..Room service was excellent..other staff also friendly and helpful..Room was very well cleaned..Highly recommend this place",Positive
Awesome place love the food. Comfortable rooms and so many places to see,Positive
Its a dream place ....like a dream 😎,Positive
"Environment, Architecture, Food, Hotel staff, Rooms and especially the Cocktails 😉  all were Great!",Positive
"I'm in loove with the hotel architecture! The way they have built up the hotel without destroying the nature and that's one amazing place I have been to....
What I felt was the rooms weren't maintain properly.
Food was amazing.but vegetarian options were limited And enjoyed the night and amazing place to relax.",Positive
The best hotel in Sri Lanka,Positive
"Place is best I'm not a natural lover but when you see the place you can understand
There have few problems; sometimes have very short time power cuts for 1 night we had 7 cuts
And the power outlets isn't on right positions that's so frustrating so annoying
Foods are very good no complains
And swimming pool are awesome",Positive
Great Hotel,Positive
Superb,Positive
Beautiful landscape. The 3rd bed of the 3 pax room is not to the standards. room facilities should be improved. Meal variety should be improved to match the 5-star standard. but the hotel is the most beautiful hotel I have ever visited,Positive
The hotel itself remains wonderful as always. Rather dissapointed with the status of the buffet.,Positive
"It waa a great experience with god food and friendly staff. Specialy during this pandemic period, they are taking all possible steps to protect guests and staff. Rooms and the facility was very clean and kept in great condition.",Positive
Waaaww. Lovely place and will come again,Positive
"NOT RECOMEND if you expect a good customer service from this hotel. The atmosphere is good. So if you really want to enjoy Geoffrey Bawa's architecture, forget about getting good customer service, from here. I have an extremely unpleasant experience and will not choose this hotel again. From the entrance I felt that we were unwelcomed.

Keeping that aside at the dinner time they didn't let us to enter the hall. Reason was our attire was not suitable for the dinner hall. The lady who was there at entrance informed me that only smart casual attire is accepted and that was mentioned in the terms and conditions which I did not read. After telling that she left. So we were waiting there thinking what to do because No one gave an alternative. After waiting some time I again went to that lady and asked since we're not allowed to have the dinner inside, what is the solution for this. To be honest She totally ignored us. She said if you want we can deliver the food to the room. Take the food from the buffet and keep on a table. That's what she said exactly. We were actually surprised on her behavior and this weird situation.

Then I asked if you cant let us to dine in can you arrange a table outside. Because there were tables outside also. She said that's also impossible. Only option was having the dinner inside the room. So we put the plates where she told to put and waited. They took around 35/40 minutes to bring that food to the room and food was cold.

Even we wanted to try some other food it was annoying to go there asking permission to enter and requesting them to bring the food to the room. This is the worst experience I have ever got in a Sri Lankan Hotel. I have traveled all over the country, stayed in many hotels, so far I never had such a bad experience. Heritance Ahungalla customer service is awesome comparing to this. I emailed to the management about this experience and they never accept any of these and they were like it was all my fault. My points are,

1.If there is a dress code they could highlight it. Because people never expect such a situation. They are going out of Colombo. Its a trip. Not a business meeting. But if it is the hotel standard and I respect it. But there should be a alternative and staff should be polite to the guest. Guest are coming, paying to the hotel to enjoy their vacation not to get STRESSED.

2.If any of guests come with a normal t shirt and a short the management can explain the rules nicely and arrange outside table to enjoy the meal which is fair to the guest. But the staff who were in the dining hall never bothered to do so even after my request.

However the email from the management also saying that the fault is not their and it is impossible to happen something like that. But I personally faced to this situation and I felt embarrassed at that moment. My whole vacation was ruined by that incident.",Positive
Excellent,Positive
Such a great place to go with your family and friends.All the meals are delicious and the hotel staff give an excellent service.Its like a hidden paradise cant explain in words.Great  experience...,Positive
Nice Hotel,Positive
The best eco hotel in srilanka,Positive
"Wonderfull experience ..
Wonderfull service..
Staff is very kind and helpfull
05 star hotel..
Eco tourism ...
Amazing....
❤️❤️❤️❤️",Positive
"What a peaceful nature embedded hotel to relax!
Whole family enjoyed the stay and it was a nice experience.",Positive
"Heritance Kandalama is one of the precious architectural masterpieces designed by well known architect Mr. Geoffry Bawa. The hotel itself is a part of nature. The buildings have been well covered with lush vegetation and its pretty normal to see wild animals roaming inside the hotel.

This must be the first eco themed hotel concept in Sri Lanka, which the hotel management strictly still following the draft drawn by late Mr. Bawa.

In this pandemic the hotel offers a magnificent service. They are on top of and well concerned about the health guidelines issued by Sri Lankan government.

All the employees are very friendly, enthusiastic and helpful. The food was delicious and had lots of varieties which I personally loved 🥰

I am in love with the total experience. 😃😃This is a place one must visit at least once in their lifetime.",Positive
Amazing food and friendly service.... Love to come again...,Positive
Beautiful place with great view of sunset❤️❤️,Positive
"I think the hotel ratings should be reviewed again for this hotel. Because 5 star is not suitable for this anymore. Everyone talks about its glory and the architecture because a famous architect built this hotel. However, hotel staff doesn't care about guests and they have enormous ego. The staff is not friendly and nice. We got a panaromic king room. The room was small and old. Commod was not cleaned (Check the attached picture). The furniture were not comfortable. There were not wall plugs to charge the phone near the bed. In a 5 star hotel there should be a iron for every room. But this hotel rooms are not equipped with irons and when we requested, they rejected our request. We had to argue with them to get an iron.
Last but not least, the food is average. But the main point is they don't follow covid guidelines at the restaurant. The restaurant was full with people. When we got our cutleries, there was a hair inside. They didn't even apologize for their mistake. Amidst the covid pandemic, this hotel doesn't even clean these things well. There are better 5 star hotels for cheaper price near this hotel. I would not recommend this hotel at all.",Positive
"I and my wife visited Heritance Kandalama a week ago. It was a remarkable experience and it was very safe during the prevailing situation in the country. They followed all the health guidelines from the entrance to all the other things. The way of treating, food menu, room arrangement and caring should be appreciated. The location is really beautiful and eye catching. The staff is very friendly and helpful. We enjoyed a lot.",Positive
"Very good service & beautiful place, love it💖",Positive
Best of the best ❤,Positive
Breathtaking views,Positive
"Heritance Kandalama is a one of the iconic hotel situated in a stunning location in front of the Kandalama Lake. Hotel is surrounded by trees and feels like you are living inside a jungle.

Hotel has three swimming pools with different types of views. Food was exceptional and delicious. One of the best buffets I have experienced.  Hotel staff are also friendly and provide excellent service.

You must visit Kandalama and feel this experience at least once in life. 👍👍",Positive
Great place to visit,Positive
Great hospitality......,Positive
Beautifully designed hotel constructed on the side of a rock.. Stunning scenery and views. The staff are excellent and well versed in covid protocols. One of the best buffets and Xmas eve dinner was a truly memorable experience!,Positive
Always best place to stay peaceful,Positive
Wow... Awsome hotel... fantastic,Positive
Very good service with delicious meals,Positive
It was a nature loving place to enjoy our vacation🌳🌵🌵🌾⛅,Positive
Superb location. Great quality rooms with tasty food.They provide good service as well,Positive
"Masterpiece from legendary architecture Geoffrey bawa . Must visit hotel in Sri Lanka where modern construction mixed with nature at its best.. Amazing buffets we ever tried with friendly staff and relaxed atmosphere. If you stay few days in this hotel, it sure becomes an addiction. Highly recommended..!",Positive
"I and my wife visited the hotel with high expectations for our anniversary. The moment I stepped into the room I was confused and upset to see that it was not the room that we booked. We selected the deluxe king room because it looked cozy for us and it had a jacuzzi and a balcony. But the management had upgraded us to a suite with a separate huge living room I mean I'm happy for the upgrade but use your brain why would two couples on their anniversary require a huge living room which is ok for 2 families. We wanted the original room we booked as we wanted a cozy room and not a huge room and also I wanted the balcony area to be there. After we requested we had to wait for almost 1 1/2 hrs in the room without moving around because of the covid-19. That part we understand but the butler who came to pick up our luggage didn't even inform us that we had to go to the reception to find our new room. I had to use my own phone and call the reception to see what we needed to do.
In the new room that we got, the jacuzzi was not working properly and the remote was also not working. Plus the trip switch went off once.
I had requested the complimentary anniversary cake to be delivered during the dinner which we didn't receive. Although a couple next to us received a cake. So when I talked to the management we found out that the cake was mistakenly given to the wrong couple!!! and they will send another cake to our room if we wanted one at least use your brain why don't you keep it and give it as a surprise for the breakfast. After being upset about this we came back to our room around 9 pm. At about 10.30 pm we received the cake to our room without even a candle.
The dinner was not that great. The meat items had no salt or properly seasoned. The breakfast and lunch were average.
The whole area there so much animal poop and not even cleaned. Only thing is that the precautions for the covid-19 were properly followed.
Totally disappointed and the worst place on earth.",Positive
"Me and my husband visited the hotel with high expectations for our anniversary. The moment I stepped into the room I was confused and upset to see that it was not the room that we booked. We selected the deluxe king room because it looked cozy for us and it had a jacuzzi and a balcony. But the management had upgraded us to a suite with a separate huge living room which was unnecessary. We were grateful for the upgrade but would have appreciated it if they had informed us prior to sending us to the room. We wanted the original room we booked as we wanted a cozy room and not a huge room and also I wanted the balcony area to be there. After we requested we had to wait almost 1 1/2 hrs in the room without moving around because of the covid-19. That part we understand but the butler who came to pick up our luggage didn't even inform us that we had to go the reception to find our new room.

In the new room that we got, the jacuzzi was not working properly and the remote was also not working. Plus the trip switch went off once.

My husband had requested the complimentary anniversary cake to be delivered during the dinner which we didn't receive. Although a couple next to us received a cake. So when my husband talked to the management we found out that the cake was mistakenly given to the wrong couple!!! and they will send another cake to our room if we wanted one. After being upset about this we came back to our room around 9pm. At about 10.30 pm we received the cake to our room which was not how my husband wanted to surprise me.

The dinner was not that great. The meat items had no salt or properly seasoned. The breakfast and lunch was average.

The sceneries were really nice and the greenly effect was breathtaking. All the views from the hotel was really nice. When dining also you can get a seat closer to the window, so that you can see the lake and the surrounding while eating. The precautions for the covid-19 was properly followed.

I had really high expectations of the hotel when we were coming to the place but left being disappointed. My friends and relatives had been to this hotel for several times and they were disappointed to hear what happened to us as well.",Positive
"If you want to spend your time with nature in a safe way, Kandala is the best place. Food has its own taste. Staff is so friendly and helpful.",Positive
Best COVID safe hotel in Dambulla. Good food and amazing views.,Positive
"The place is absolutely stunning.. Food and the variety was alright considering the current pandemic situation in the country.
Travelled in December, the weather was simply amazing.",Positive
Had a wonderful day with superb meals...... Eco friendly and sooooo natural. Best place for nature lovers ♥️♥️♥️♥️,Positive
Great taste of foods & beverages with nice buffet. Very clean & comfortable room facilities. Very friendly staff. Little bit of uncomfortable finding relevant lifts.,Positive
"We went there with my family and 7 other friends families. It was excellent experience form welcome to checkout. It is a must stay hotel in Srilanka built with inline with nature. Hotel is a bit old but well maintained. Staff was very professional and helpful. Checking is hassle-free as they already had ut ID info and forms are filled.  Rooms were already arranged when we arrive.
The buffet was nicely arranged and the food was delicious. There are several live stations and they are excellent. I stayed in a Suite room as I have 3 kids. That was perfectly planned for a family. Wonderful will and a nice bathroom with jacuzzi.
Garden was well maintained and walking in surrounding and near Kandalama tank is an amazing experience.
We all love the stay and definitely come again.",Positive
Plaese mind that both sigiriya and pidurangala are closed at the moment. Since that we were so early than the checkin time. But the hotel staff were kind enough to provide an early checkin for us without a hassitation. Anyway the hotel it self has a lot to be seen rather than going outside. You will be provided buffet for all three meals and it was also a delight.,Positive
"Designed by Sri Lanka's famous architect, Geoffrey Bawa",Positive
"Set in natural splendour, luxury service  indeed",Positive
Best place for the vacation for who loves the nature. Nice views calm environment.A friendly staff and mouth watering delicious variety foods..,Positive
"Heritance Kandalama
Geoffrey Bawa
Kandalama Hotel
It stands quietly in the jungle and has a wonderful appearance that blends in with nature.
The masterpiece of Sri Lankan architect Geoffrey Bawa. This time I visited by driving a tuk-tuk without staying overnight. I had tea at the cafe.
I would definitely like to stay next time.",Positive
My Favorite Hotel...superb Experience,Positive
Nice hotel with superb buffet to enjoy.,Positive
Best vacation experience had ever. Fantastic sightseeing. Excellent customer service. Perfect foods.,Positive
Excellent,Positive
"Great hotel, great food. Hospitality exceeded expectations. Highly recommended!",Positive
Great experience.... food was exceptional.... amazing service... priceless view... specially so many additional steps now implimented to secure both guests and thier own staff to prevent from corona virus pandemic...,Positive
Best place ever,Positive
Ever made sri lanka best hotel,Positive
Good place,Positive
would love to visit again .,Positive
Awesome!,Positive
One of the finest hotels i have ever been so far. Location is stunning and vary calm and quite for relaxing holiday . Food was amazing and staff is very friendly and helpful .,Positive
"It’s not just a hotel! It’s the Geoffrey Bawa’s architectural masterpiece! You need a separate day to just to see the hotel if you’re an architecture lover!
The hotel itself is the best I’ve visited in Sri Lanka. The staff is genuinely helpful and always there to assist you.
Love this place. If you’re visiting lanka this place is a must-go!",Positive
Its really good to stay especially for nature lovers..,Positive
Place is good. Rooms are small. Overrated for me. Would recommend Water Garden for the same price.,Positive
"Excellent service, Tasty foods.. very Beautiful location",Positive
"We checked in during the time where the hotel had very small number of guests due to covid-19 situation in the country. But the hotel staff welcomed us with the same hospitality and generosity. From the check-in to the dinning to the departure, the staff was very courteous and was well behaved according to the health guidelines issued under pandemic conditions. The General Manager him self welcomed us and rest assured that the hotel is a very safe place to enjoy our stay.

There was around 5 families were there during our stay of the weekend on half board basis, not needed to say the number of occupants were less than 20, but to our amazement there was a full fledged buffet for both Dinner and Breakfast! The quality and the selection of the food was excellent and above our expectations. It seemed that the Hotel management was well considerate of maintaining brand Kandalama stands for and the standard of the hotel even during these difficult times.

We had a little chat with the staff members as well and they informed that they are on a rotation of 14 day work shifts, where the number of staff is managed to serve the guests without cutting them off from the job. This was a nice thing to hear!

All in all, a remarkable stay and a great dining experience (both in-room and buffet) for us. Kudos to Heritance Kandalama Team!",Positive
One of the best Hotels I have ever been to. hotel is surrounded by trees and feels like u living inside a jungle. u must visit this Hotel at lest once in life. Beautiful views and a great Hotel. Food is good too. Love their buffet. This was my 2nd visit to the Hotel. Loved both times. Definitely 5 STAR ! 👍,Positive
Everything was perfect .. nice place to stay..,Positive
Best for Nature Lovers,Positive
Wow. Had a wonderful honeymoon,Positive
Great place to visit,Positive
Had a perfect experience at Kandalama Royal suite! Absolutely perfect location to chill and relax. Service was superb and food needs abit of more improvement as we were on ala carte.,Positive
"Amazing views 😍
Delicious meals 😋
Words cannot express how grateful I am ❤️",Positive
"I think due to COVID and operational cost they may have reduced staff it witness some maintenance issues, however , their staff is keeping up their superb service intact.",Positive
Poor service...,Negative
"Great experience at the hotel. My sincere thanks to Sanjeewa FOM , who within a couple of hours arranged a midnight birthday surprise to our friend who travelled with us.
Thank you FOM and the entire team at Heritance Kandalama .",Positive
"Road to the hotel is via a gravel road with lots of trees surrounding the way. Welcome to the hotel is interesting with a offering of a lotus flower. We had a choice of wood apple, king coconut and Anoda as the welcome drink. Check-in was quick and smooth. They offered us the room much earlier than usual check-in time. Lunch is excellent. Had number of choices including western and Sri Lanka dishes. Food quality and teasty was well above the satisfaction. Dinner and breakfast was also the same. Hotel is surrounded by trees and well mixed with the nature. Breeze gives you very relaxing and calm feeling. Rooms are nice and clean. View of Kandalama lake is breath taking. You can buy hotel made Jam and Chutney for a reasonable price. You can have a relaxing time here",Positive
Amazing place,Positive
One of the best. Had a grate experience. Food also great. Rooms also perfect.,Positive
Great place. Too scattered. Less environment to enjoy.,Positive
When nature does his magic so beautifully ❤️love this place more than anything 🥰 I had the most best time in my life 🥰❤️,Positive
An amazing five star hotel with stunning natural architecture.,Positive
Staff is very nice and calm environment.,Positive
Overpriced and tries too hard to be exclusive. Not worth the hype. Check YouTube for reviews.,Negative
"Very calm and relaxed hotel i ever visited.
The longest buffet. The breakfast to dinner is amazing. tryed lot of new food items.
Lot of things to see. Be aware of the monkeys 😉, highly recommend",Positive
"One of the best hotels i have visited. very friendly and professional staff, really loved hospitality. very beautiful and clean, tasty food. nice location, love to visit heritance kandalama again soon. keep up all good work.",Positive
Nature loving place with best disciplines. They treat to environment in best way. They do not disturb for any living spices around that area. They manege their wastewater  and other waste in very good way.  Their services all very good.  Delicious foods give us best experience. Thanks Kandalama.,Positive
"Worth to visit, Fabulous service 😍♥️",Positive
"one of the best scenic hotels i ever been.
food is superb.
Ideal place for relax your body and mind.",Positive
Nice place with lots of friendly staff. Food is also great...,Positive
Such a wonderful stay here. They're following COVID 19 regulations. All the meals were delicious,Positive
After Covid. It has lost the magnificent status.,Positive
"The hotel staff seemed very friendly and the buffet was served to our plates since COVID rules were strict. Rooms were good but had a terrible time walking around not knowing the building had two wings that each have 1st through 7th floors.

Food was a delight and the nature aspect should be appreciated.",Positive
A different and better place for a vacation,Positive
No word to describe.. it is a amazing place to all nature lovers.. All staff is very friendly.. The view of the Kandalama lake is a really a breathtaking.. Magnificent architecture.. No doubt it is the most most beautiful hotel in Sri Lanka.. Great experience.. No need to read review.. Highly recommended.. Thanks all staff.. 🌟 🌟 🌟 🌟 🌟  +,Positive
It's so much of green.. Not enough for staying one night .. So nice food too...,Positive
"Went there to spend a peaceful weekend away from the busy life and had a great time. This was my first time at Kandalama and I heard lots of stories about the magnificence of the place before I go there which turned out to be true.

The hotel itself is a marvelous peice of architecture seems to be built on the sides of a small cliff. Entire building looks like it has been engulfed by the vegetation surrounding it. You could see natural rock formations even inside the hotel in some places. There is one in the swimming pool  also.

Though the hotel was pretty large with lots of open corridors with trees in close quarters, it was extremely clean. The room I got (Luxury King) was spacious and had a great view. It had a jakuzi too.

The Kanchana restaurant served all our meals. The food was good though the spread of the buffet seemed bit limited. But it was enough to fill anyone.

I need specially say something about the staff because they were excellent. The member of the staff who took us to the room gave a very detailed description of every aspect of the room. Also gave us an idea of the layout of the hotel building and even assisted us on our decision to visit Pidurangala. The restaurant staff was very efficient too. They were very attentive but not too intrusive at the same time. Everyone else who we met were also very pleasent and helpful.

Overall I had a great time. Planning to return soon.",Positive
The most amazing creation where nature perfectly blended with architecture...❤👌,Positive
Loved it!  Awesome place!!,Positive
"Unique, innovative and award winning architecture. Great food. Wonderful service. One of the best hotels in Sri Lanka. Can have memories worth lifetime",Positive
"A different hotel designed by the by architechture Geoffrey bawa .Designed the hotel without harming to the rock and forest beside. Quality foods and very friendly staff. There is a lake nearby which is very beautyful in the morning and evening. Hotel design in two wins. Ine is called sigiri wing wing which is facing sigiriya rock. The other wing is Dambulla wing whuch is facung Dambulla temple. Its totally different experiance in Kandalama. ""Kandalama is Kandalama """,Positive
Unforgettable experience 👌❤️❤️,Positive
Number 1 eco friendly hotel in SL. Spectacular experience. 👍👍,Positive
"As always, it’s a great hotel situated on stunning location in front of kandalama lake. Spacious rooms & amenities. Staff is helpful & setting everything based on the new normal standards. Restaurant is nicely done & food is mouth watering.",Positive
A hotel in a jungle imprint in the jungle.  What a creation of the famous architect Jeffrey Bawa. I was surprised when they arrange a surprised birthday party for me knowing it by my identity card.,Positive
Feels like a heaven on earth. The buffet was awesome. The view is mind blowing. The standard of the service and the room conditions were pretty impressive.,Positive
It was a great stay. We were there for two days. Due to less number of guests there was a set menu dinner and breakfast one day. Te other day was a buffet. Food had a good spread and food was tasty. Staff was very friendly.,Positive
"One of the best hotels in srilanka, this is my second time in there but still there are places which I couldn’t discovered. Really satisfied with their friendliness and service. Recommended.",Positive
"Nice location,",Positive
it was a fabulous experience..from the entrance they gave us a warm welcome..the room was fantastic & had a great view and it was sanitized & cleaned..foods were very delicious and very clean.have to mention the staff they were so friendly...my family enjoyed the stay very joyfully...hope to visit again..,Positive
Amazing location and views. Splendid service from the staff 😃👌,Positive
Fantastic eco hotel. Hope to come back.,Positive
There was many plases to spend time. Food is very good.,Positive
